request_id,quote_id,quote_price,hired,pro_id
503,38286126,NA,0,5750032
504,37853027,80,0,14901823
504,37891436,100,0,15938870
504,37848530,150,0,15401424
505,37893328,75,0,11285293
505,37892163,150,0,4200497
506,38700755,2200,0,15914383
506,38703375,NA,0,27214
506,39654938,350,0,16766850
507,39289549,150,0,15626485
507,39279732,130,1,15129968
510,39247105,NA,0,10962393
510,39234751,NA,0,9585160
510,39258186,NA,0,7151494
511,38261868,NA,0,5536109
512,38729201,NA,0,5722837
513,38104936,NA,0,5113450
513,38144408,NA,1,6128434
513,39656387,394,0,16768299
516,38710822,NA,0,3242820
517,38435977,NA,1,2576188
518,39530017,NA,1,14728915
518,39538048,NA,0,14032955
520,38899972,NA,1,5021089
520,39656388,369,0,16768300
522,38645676,NA,1,712920
523,38006858,NA,1,8623467
523,38006265,NA,0,15941307
523,38004888,300,0,14729813
523,38005152,NA,0,15856092
523,39654939,362,0,16766851
525,39234790,NA,1,9585160
526,38347558,115,1,13088820
528,39077391,250,0,9774564
528,39078009,NA,0,6521959
528,39079814,475,0,95758
529,38493197,NA,1,5783620
529,39656389,368,0,16768301
530,39268407,890,0,9423297
530,39275792,79,1,15659018
531,39493491,NA,0,14131973
531,39482003,NA,0,14095541
531,39522968,NA,0,15135708
532,37905863,35,0,9409813
532,37961019,199,0,8753941
532,37911337,375,0,3920387
532,37905784,240,0,765639
533,37893215,NA,0,6559912
533,37919887,NA,0,2354011
534,39347050,215,0,14536342
534,39345006,279,0,16605126
534,39398192,1,0,16327497
535,39289529,0,0,11902700
535,39654940,342,0,16766852
536,38573538,NA,0,4526898
537,38827045,100,0,14131581
537,38845745,65,0,4218127
539,38680913,NA,0,1763807
539,38662711,NA,0,14131973
539,38672954,NA,0,6833296
539,39654941,341,0,16766853
540,39279794,175,0,10785662
541,38763904,1,0,7066129
541,38764129,NA,0,492190
541,38773567,200,0,11964217
542,37877087,NA,0,1922972
542,37877074,NA,0,14460592
542,37877037,NA,1,12227844
542,37877021,NA,0,12258477
542,37877059,NA,0,12132203
543,39437875,NA,0,7674101
543,39439583,NA,0,12115955
544,39114795,NA,0,4442755
544,39061537,NA,0,7980713
544,39045072,NA,0,13034627
544,39047943,850,0,714680
544,39102712,NA,1,5495235
546,38705094,250,0,15791188
547,38109100,140,0,9969239
548,37945908,127,0,8725488
548,37946459,159,0,10897618
548,37948974,1,0,8369206
548,37948418,130,0,12726087
550,38795728,290,0,9858241
550,38782363,NA,0,4140740
550,38760209,950,0,8970945
551,38031105,150,0,3100367
551,37996737,80,0,13344666
554,39656390,365,0,16768302
555,37779672,400,0,15432780
555,37765116,NA,0,7237644
555,37763681,NA,0,9544229
555,37762049,NA,0,15369601
555,37771213,75,0,2349006
557,38641171,NA,0,13094078
558,39472624,NA,0,4544442
558,39455664,NA,0,712920
558,39656391,401,0,16768303
560,37936683,NA,0,12359689
560,39654942,367,0,16766854
561,38011860,NA,0,5566943
563,39511451,130,0,13498826
563,39516258,0,0,9010326
563,39527020,NA,0,15921289
563,39602514,NA,0,3764913
564,39458382,NA,0,630036
564,39658191,423,0,16770103
566,39400560,NA,0,5011955
566,39454415,400,0,16183163
567,38057859,NA,0,5107837
567,39656392,374,0,16768304
568,37957875,NA,0,9385679
568,37956263,NA,0,5824107
569,37796779,NA,0,12869882
569,37786149,NA,0,585510
569,37786343,NA,0,15271200
569,37788653,NA,0,647918
570,37871581,225,0,15997789
571,39517506,NA,0,5536109
571,39514449,NA,0,6427711
572,38366470,NA,1,11567594
572,39654943,357,0,16766855
574,38640745,NA,0,13321253
574,38651979,340,0,9858241
574,38696071,NA,0,693251
574,39658192,384,0,16770104
575,39431361,300,0,11697483
575,39395175,200,0,5706035
575,39378866,220,0,12478685
575,39394596,75,0,15999242
576,39471777,NA,0,14957792
577,38502224,120,0,8669715
577,38520384,125,0,6302794
578,38807782,250,0,4195382
579,38978409,NA,0,5722837
579,38977864,0,0,7427501
579,39654944,369,1,16766856
580,38676092,NA,0,8379188
580,38673989,NA,0,14131973
580,38676529,NA,0,1763807
581,38535453,NA,0,11286868
581,38533774,213,0,9774564
582,38400419,NA,0,638164
582,38413108,480,0,14392917
582,38416252,NA,0,8580801
582,39656393,396,0,16768305
583,39035321,385,1,7283334
585,38315222,NA,0,13458533
585,38318226,220,0,14100188
586,37874862,NA,0,5123959
586,37874263,315,0,10166416
586,37858930,250,0,10617673
587,39145746,NA,1,6446824
587,39147115,NA,0,9482547
588,39542925,650,0,714680
588,39523816,NA,0,15346050
588,39513399,NA,0,13034627
589,38312851,NA,0,712920
589,38324885,300,0,5690756
592,38752434,NA,0,6427711
592,38747050,225,1,2748821
593,39654945,359,1,16766857
594,38109399,NA,1,7542497
594,38082573,NA,0,2576188
594,38082500,NA,0,8411521
595,39656394,396,0,16768306
596,39456028,99,1,14725461
596,39468165,200,0,15738996
596,39464442,95,0,16563241
598,38298088,NA,0,11167421
600,38619230,NA,0,6744989
600,38618761,NA,0,11860486
600,38619959,NA,0,10321468
600,38618350,455,0,14729813
600,39656395,382,0,16768307
601,38725168,0,1,11902700
602,38136671,400,0,214997
604,38115477,NA,0,4525178
604,38105666,100,0,16181739
604,39654946,342,0,16766858
605,38160178,120,0,12543906
605,38151077,250,0,15303975
606,39167153,1200,0,16579401
606,39166713,NA,1,455487
607,38826623,NA,0,6222218
607,38835515,NA,0,1763807
608,38549501,NA,0,14462289
608,38548109,480,1,276936
609,38488154,NA,0,4731190
609,39654947,386,0,16766859
610,39180028,NA,0,16527231
610,39182074,180,0,10164102
611,37787418,NA,1,14032955
611,37787639,NA,0,5305610
612,39055113,349,0,11354533
613,39249223,200,0,679220
613,39249272,0,0,10014883
613,39249335,175,0,15275154
614,39398716,NA,0,15056177
614,39392528,NA,0,5507135
614,39392835,NA,0,638164
614,39392592,NA,0,5864613
614,39393190,0,0,16637296
615,38867125,NA,0,11869415
615,38867976,NA,0,6744989
615,38868010,NA,0,10321468
615,38868514,NA,0,15943142
615,39658193,453,1,16770105
616,39479649,NA,1,8411521
616,39480304,NA,0,7542497
616,39480222,NA,0,6315600
617,39418110,499,0,11486565
617,39658194,389,0,16770106
618,38230415,130,0,14556098
618,38223858,150,0,9721631
619,37968700,NA,0,13498826
619,37934980,NA,1,6183700
619,37929393,NA,0,10267917
619,39654948,375,0,16766860
620,39084381,NA,0,6992915
620,39084248,NA,0,9482547
620,39085127,NA,0,6446824
621,38338878,NA,0,5722837
621,38323223,NA,1,4526898
621,38349383,NA,0,9356364
621,39654949,381,0,16766861
622,37965286,NA,0,7542497
622,37965699,NA,1,13565311
623,38983999,NA,0,7542497
623,38984612,NA,1,9526087
623,38983929,NA,0,8411521
624,37813523,NA,0,2646809
624,37820269,NA,0,5918823
624,37814713,340,1,15284247
625,38362306,90,0,13829848
625,38362704,130,0,12726087
625,38362333,80,0,16254700
625,38362249,124,0,10897618
627,38193727,NA,0,8411521
627,38198274,290,0,12036191
627,38195616,NA,0,9100623
627,38193735,NA,0,7542497
627,38194587,NA,0,2176835
628,38835998,225,0,2748821
628,38835414,NA,0,5536109
629,38963970,NA,1,12740165
630,38630492,125,0,9656141
630,38630656,175,0,9549048
630,39656396,365,0,16768308
631,39441265,NA,1,14961707
633,39558291,290,0,12036191
633,39588458,NA,0,2176835
633,39554777,NA,0,8411521
633,39552026,NA,0,7542497
634,37978025,500,0,4195382
634,37971305,NA,0,11167421
635,37905007,NA,0,5536109
635,37908139,NA,0,6183916
635,37902267,NA,0,6427711
636,37999434,375,0,16190529
636,37973254,350,0,10590234
636,37979405,225,0,728876
636,37973291,200,0,4625757
637,39307804,NA,0,14572025
637,39302295,NA,0,2612614
637,39307310,NA,1,15079889
638,38273102,NA,0,4544442
638,38264598,NA,1,6929216
638,38242015,NA,0,14126802
638,38265567,NA,0,219602
638,38240948,NA,0,15376376
639,39264609,225,0,7628657
639,39265711,130,0,16565891
639,39287060,90,0,8816581
640,39606122,120,0,10164102
640,39575166,NA,0,9975963
640,39608732,NA,0,10377759
640,39581631,NA,0,858857
641,37883559,150,0,4232320
641,37823815,225,0,5379883
642,37973265,NA,0,5674183
642,37976284,NA,0,8411521
642,37976106,NA,0,2176835
642,37972853,NA,0,7542497
642,39654950,332,0,16766862
643,39038671,85,1,2665709
643,39165543,135,0,12201251
646,38677708,60,0,15810979
648,39550198,NA,1,15788910
648,39587463,430,0,2973648
648,39561806,NA,0,13806184
648,39658196,389,0,16770108
650,39315863,98.1,0,14982516
650,39323208,75,1,960015
650,39317502,125,0,12934791
651,39174354,NA,0,13259690
651,39191227,NA,0,8580801
652,39521444,75,1,8207165
653,39163790,NA,0,512253
653,39164983,NA,0,12841129
653,39165760,NA,0,15121390
653,39162315,NA,1,2922236
654,39283672,NA,0,9248797
655,38096444,NA,1,4526898
656,38595697,NA,0,8091997
656,38592351,NA,0,4731190
658,38935091,NA,1,16422185
659,38927906,150,0,3971673
659,38926000,160,0,4625757
659,38925675,135,0,728876
659,38930406,130,0,5355900
659,38964628,125,0,7595751
660,38733190,180,0,14704787
660,38762942,NA,0,5536109
660,39656397,395,0,16768309
661,38326066,140,0,15695475
662,38052375,80,0,16022936
662,38048832,120,0,16218308
662,38048853,100,0,8605814
663,37842946,275,0,201320
664,39279497,175,0,9824342
664,39250283,150,1,16633600
666,39431610,250,0,3976941
666,39415997,175,1,6645507
667,38518485,235,0,3527602
667,38686157,NA,1,850978
668,38364081,NA,0,15121390
668,39654951,380,0,16766863
669,38441329,150,1,5026421
670,38973575,180,0,15124163
670,38914343,150,0,542471
670,38923777,170,0,12336581
672,38603120,695,0,5015135
672,38602084,NA,1,3742678
673,39257972,NA,0,12067818
673,39286887,NA,0,6300665
674,38483009,595,0,5015135
674,38483325,NA,0,6521959
674,38485056,NA,0,11189445
674,39658197,412,0,16770109
675,38520698,250,0,8233293
675,38521190,169,0,6170826
675,38520260,1075,0,14585178
676,38350258,NA,0,15369601
677,38330676,250,0,4825345
677,38330695,NA,0,16302199
677,38331472,NA,0,14131973
677,38333381,NA,0,1763807
677,39656398,388,1,16768310
679,38892113,NA,0,14995804
680,38679868,99,0,13459690
680,38680214,90,0,13397186
680,38693817,99,0,10897618
680,38681176,100,0,12726087
680,38679874,95,0,15352571
682,38397703,NA,0,8411521
682,38397684,NA,1,7542497
682,38399524,340,0,12036191
682,38397836,NA,0,2176835
682,39654952,326,0,16766864
683,37803816,425,0,10590234
683,37846941,42,0,1650316
684,38368725,345,0,5015135
685,38640551,NA,0,381814
685,38590382,NA,0,15864284
685,38580567,450,0,276936
685,38597326,375,0,10617673
685,39654953,349,0,16766865
686,38995656,200,1,7200159
686,39000711,10,0,2484444
687,39250143,NA,0,16219149
687,39253017,525,0,5823987
687,39251054,NA,0,5536109
687,39250803,NA,0,6183916
687,39250205,NA,0,6427711
688,39080436,NA,0,2130578
688,39143448,NA,0,8430079
688,39080843,NA,0,2780245
689,37792087,NA,0,15271200
689,37792694,NA,0,15979082
689,37791779,NA,1,12740165
689,39654954,332,0,16766866
690,38227780,85,0,14103514
690,38220792,125,0,2742558
691,39037047,NA,0,4525178
691,39033466,NA,1,92855
692,39349829,NA,0,14095541
692,39345372,NA,0,1763807
692,39344371,NA,1,14048180
692,39344286,NA,0,15043252
693,38169842,NA,0,6119172
693,38068939,NA,0,7963608
693,38069666,199,0,15015758
693,38068350,NA,0,5423509
693,39658198,460,0,16770110
696,38285789,NA,0,3366041
698,38262315,NA,0,13368627
698,38253584,500,0,276936
702,37899884,NA,0,11050509
702,39658199,440,1,16770111
703,38357112,550,0,4014791
704,39371077,400,0,5535339
705,39549615,156,0,15613680
705,39558790,95,0,16316347
706,38489299,NA,0,4544442
706,38453677,NA,0,712920
707,39488041,128,0,1646950
708,39257308,140,0,11001364
708,39273166,165,0,11904102
708,39268593,150,0,8340270
708,39303534,90,0,16101582
709,39658200,401,0,16770112
711,37909543,NA,0,8580801
711,37910451,NA,0,638164
711,37910269,NA,0,15056177
711,37922700,NA,0,14392917
711,39654955,316,1,16766867
712,39594124,NA,0,9100623
712,39577152,NA,1,7542497
712,39577036,NA,0,8411521
714,38205757,NA,0,13783549
714,38205962,NA,0,13498826
714,38204546,NA,1,851539
714,38212105,225,0,12153507
716,37933808,275,0,201320
716,37935026,NA,0,12841129
717,38279730,NA,0,5113450
717,38309878,NA,0,6128434
719,38216505,210,0,6752048
719,38212092,219,1,8753941
720,38179816,NA,0,5536109
720,38159390,NA,0,6427711
720,38167365,NA,0,6183916
722,38913253,100,0,12128970
722,38909055,160,1,12939354
724,38871812,125,1,2363732
726,39313882,NA,0,4384768
727,38412595,175,0,6140469
727,38419315,NA,1,712920
728,39295133,345,0,5015135
728,39292146,380,0,95758
728,39292068,250,1,214997
730,38220630,NA,1,851539
730,38230484,NA,0,9634965
730,38225687,NA,0,13498826
731,38435547,NA,0,12636220
731,38446297,NA,0,8877658
731,39656399,352,0,16768311
733,38526532,230,0,10503041
733,38535423,NA,0,7450028
734,38028100,NA,0,8580801
734,38026349,NA,1,12765527
734,38031094,NA,0,11483731
735,39359958,NA,0,7769801
735,39359217,NA,1,5864613
736,39499756,NA,1,5829509
737,38586279,NA,1,8411521
738,39126351,NA,0,2922236
738,39130037,NA,0,13464893
739,37927818,NA,0,276936
739,37924265,NA,0,13368627
741,39434573,NA,1,6521959
741,39434914,335,0,5015135
741,39442292,250,0,9774564
742,38481334,NA,0,15864284
742,38479467,NA,0,5123959
742,38480350,185,0,10617673
743,38664730,300,0,16183163
746,39380113,NA,1,12115955
748,39487032,NA,0,13598717
748,39485430,NA,0,4442755
748,39588640,NA,0,15871534
748,39483530,300,0,7801755
749,39488583,240,0,5355900
749,39469668,450,0,3971673
749,39490334,200,0,263109
750,38985351,75,0,15705048
750,38991892,NA,0,4544442
750,38985384,NA,0,712920
750,38987882,NA,0,12322208
750,39654956,396,0,16766868
751,38558158,NA,0,14251069
751,38549300,NA,1,9370334
751,38553842,NA,0,4526898
751,38549510,NA,0,7975962
752,39019318,NA,0,5824107
752,39046038,399,0,11486565
752,39017605,NA,1,9385679
753,39304132,150,0,10512606
753,39292078,180,0,2757341
753,39293376,0,0,525789
753,39292141,120,0,16422185
754,38294844,NA,1,6427711
754,38299338,NA,0,5536109
754,39658201,399,0,16770113
756,37997141,NA,0,14131973
756,38015765,400,0,4825345
756,37997251,NA,1,1763807
756,39654957,347,0,16766869
757,39150165,NA,0,10113954
757,39150718,NA,0,16330964
757,39160156,NA,0,13498826
757,39155813,NA,0,14506387
757,39158884,1,0,10928376
759,39656400,395,1,16768312
760,38894676,60,1,16056389
761,39474336,NA,1,6183700
761,39475522,NA,0,851539
761,39654958,354,0,16766870
762,39437287,90,1,8226034
762,39454618,120,0,9309948
763,39474197,20,1,5886777
764,38410440,NA,1,5423509
765,37929000,100,0,4710058
765,37928566,NA,0,12841129
767,39607919,NA,0,11570579
767,39476105,NA,0,10113954
767,39654959,352,0,16766871
768,38708472,NA,0,5692663
768,38720830,450,0,276936
768,38735403,NA,0,6355964
768,38709971,595,1,3527602
769,39454416,NA,0,11483731
769,39469144,NA,0,14830113
769,39472809,260,1,14100188
769,39454494,NA,0,13458533
773,38069651,NA,0,14392917
773,38076728,NA,0,3695997
773,38074910,NA,0,5507135
773,38069665,NA,1,15659018
773,38076678,NA,0,8580801
775,37834236,290,0,15432780
775,37831445,NA,0,2706669
776,38990961,NA,0,851539
776,38991104,235,0,12153507
776,38990962,NA,0,11187226
776,38991202,NA,0,14506387
777,39093117,190,1,8633241
778,38859440,125,0,6583795
779,39190569,NA,1,7674101
779,39190622,350,0,16065846
780,38829743,430,0,2973648
780,38828033,NA,1,13511352
781,39656401,373,1,16768313
782,37903955,695,0,95758
782,37903041,NA,0,137278
783,38651565,NA,0,5783620
784,38216329,NA,0,14095541
784,38210990,NA,0,1763807
784,39654960,368,1,16766872
785,38270460,340,0,9858241
785,38266017,NA,0,10786061
785,38260087,NA,1,7511480
785,38259912,NA,0,4140740
787,39039187,NA,1,10377759
787,39656402,391,0,16768314
788,37930858,NA,0,96006
788,37935873,NA,0,12740165
788,37931952,NA,0,647918
789,38858844,NA,0,647918
789,38898614,NA,0,12740165
789,39658202,422,0,16770114
790,38980093,NA,0,13321253
790,39014162,NA,0,11140442
790,38998667,NA,0,16220704
790,38976130,NA,0,4207711
791,39106953,75,0,16559877
792,37951892,NA,1,14854154
793,39145057,NA,1,4140740
793,39154148,NA,0,7488185
794,39613209,80,0,13471680
794,39579490,34.99,0,4766977
795,37931995,NA,0,5836949
795,39658203,389,0,16770115
796,37725127,NA,0,15381113
796,37752076,NA,0,6355964
796,37725874,295,0,13416230
798,38549185,450,0,276936
798,38539501,1,1,5636910
798,38675400,NA,0,453079
799,37887270,125,0,13788374
799,37887159,17,0,7679242
800,39559757,NA,1,14095541
801,38550024,NA,0,7877670
801,38549887,200,0,5587578
801,39656403,355,0,16768315
802,38219405,200,0,9595781
802,38219803,175,1,5379883
802,38219316,160,0,12911839
803,38879606,NA,0,5536109
803,39658204,391,0,16770116
804,38995954,225,0,9246801
804,38973112,60,0,7505443
806,37802241,250,0,9857891
806,37796516,125,0,13750777
808,39034728,140,0,9780648
808,39032789,300,0,1471627
808,39042469,130,0,10473565
809,39393620,120,0,2323292
810,39408913,NA,0,11570579
810,39390596,NA,0,14506387
810,39392765,NA,0,851539
811,38483026,NA,0,2576188
811,38490416,400,0,276936
811,38476159,NA,0,13368627
812,39654961,392,0,16766873
813,39485579,500,0,4195382
814,38981100,150,0,15683265
815,38902101,NA,0,14095541
815,38895888,NA,0,14131973
815,38890888,NA,0,8379188
815,38890492,NA,0,6222218
815,38895733,750,0,4825345
816,38134000,480,1,276936
816,38141799,NA,0,16254433
818,38519882,520,1,15674787
818,39658205,435,0,16770117
819,37813491,NA,1,8399277
819,37814077,NA,0,2780245
819,37846298,340,0,9858241
820,39580208,150,0,7185231
821,37787647,NA,0,5536109
821,37789993,NA,0,6183916
822,38785902,120,1,13498826
822,38782236,225,0,12153507
825,37968033,205,0,5495235
826,37816127,NA,1,12841129
826,37835847,NA,0,4525178
826,39654962,394,0,16766874
827,39090817,30,0,122530
827,39053724,139,0,5202928
828,38728635,NA,0,512253
828,38706387,NA,0,2922236
829,38598833,NA,0,585510
829,38607251,NA,0,96006
830,38854144,NA,1,1315718
830,38901704,NA,0,13598717
830,39654963,336,0,16766875
831,39551590,50,0,10578609
831,39545002,NA,0,16146056
832,38476970,134,0,7409856
832,38499902,120,0,9102073
832,38493681,396,0,2923577
832,38477415,250,0,6431779
834,39335004,NA,0,6521959
834,39334114,350,0,9774564
835,38269546,NA,0,5536109
835,39654964,333,0,16766876
837,38275386,175,0,16289980
838,38849046,225,0,5985177
838,39654965,330,0,16766877
839,38664341,175,1,2748821
839,39656404,341,0,16768316
840,38793190,280,0,7135096
841,38182593,399,0,11486565
841,38176687,NA,0,14662975
841,38182669,NA,0,5824107
841,38198657,NA,0,9385679
841,39654966,335,0,16766878
842,38106336,150,1,13930080
842,38110412,115,0,14552568
843,39654967,399,0,16766879
